Mode 1,Mode 2,Mode 3,Mode 4,Mode 5,Mode 6,Mode 7,Mode 8
0.008475239227795164,-0.004997576683473874,0.009986985791761452,7.5078342095597815e-06,-0.0037973038947456974,0.0002596432500801796,-0.004273098364483129,0.024438740411918188
0.008332551239325081,-0.004952205472939217,0.009973824795483296,-3.0088922124836477e-05,-0.003956933153693611,0.0003666113765800358,-0.004282128382569823,0.024499369927713302
0.008622799823985644,-0.005034439360941945,0.009968556764877512,5.3071112221657443e-05,-0.0036228737992264337,0.0001411359943560165,-0.004250655964577188,0.02435134969406763
0.008174465312327836,-0.004860381617736054,0.009921794097407566,-7.876982187484245e-05,-0.004143460889026895,0.00045606857841876125,-0.0043010550937967185,0.02459482997601703
0.00876934297105766,-0.005073991853557169,0.009919365915686651,8.741846180252463e-05,-0.003440525310592024,4.279668755311286e-05,-0.004211395998582085,0.024237325083015793
0.007993150990218282,-0.004733093540529996,0.009842395417328516,-0.00017057434541420434,-0.0043642201561249205,0.000573064775853338,-0.004329998498611792,0.024736564074824108
0.008895925298653302,-0.005097053355319723,0.009834605140496595,8.095565922803041e-05,-0.003289017724690757,-2.082808878836953e-05,-0.004176425523095995,0.02412960307415185
0.007814433572964852,-0.004599091588070938,0.009739549896125896,-0.00029948215677719214,-0.00459332530863292,0.0007155202279730821,-0.004349895983373431,0.02490140970726057
0.008973746887407288,-0.005095468732941662,0.00971775089127728,4.49926830923264e-05,-0.003181446960411765,-5.08767172299196e-05,-0.004161660415145221,0.024031454312905296
0.007653128553456832,-0.004470085195938847,0.009614106459449257,-0.0004354913487568668,-0.0048026177192033205,0.0008589984060774492,-0.004357775702067634,0.025051034547844853
0.009013282000002487,-0.005070208893936569,0.009558726366081873,-7.953205736575125e-06,-0.003103296248160965,-7.155755048626755e-05,-0.0041455097431490895,0.023921596368844993
0.007499527567558619,-0.004346886712627257,0.009462145900931956,-0.0005657483985281818,-0.004978197432015736,0.0009801595967942611,-0.004365553330768809,0.02517505328315779
0.009028400985669878,-0.005035854450945964,0.009372581380245534,-8.761787509951068e-05,-0.0030465407057473784,-5.693931738607466e-05,-0.00409602600826325,0.023767260158153284
0.008996892312941361,-0.004970964133701406,0.009172405935644317,-0.0001960046687445097,-0.003054739431723338,2.217518780692554e-06,-0.004042565056846063,0.023624055982088943
0.007364730359364766,-0.0042565297567236215,0.009312857032209871,-0.0006695206073570473,-0.005089289810645673,0.0010787721502242185,-0.004361135662504361,0.025215505344810533
0.008925334998032906,-0.004882926454602533,0.008973919816639633,-0.0003220812696910129,-0.0031211821764233036,0.00010361200220616916,-0.003991583066061608,0.02350723379939505
0.007249471173709032,-0.004187197605388666,0.009184765397638316,-0.0007309183730686965,-0.005165371904577671,0.0011443122761699387,-0.004343768908587412,0.025220409888401366
0.00882054458632563,-0.004782324166834787,0.00880272566343426,-0.0004505117290711586,-0.003229117017613056,0.00023940187820509735,-0.003950317802784205,0.023407991361167155
0.008694528707077738,-0.004672402103359231,0.00866726166968061,-0.0005531022663470631,-0.0033647878639067987,0.00036690440617991656,-0.003928510681584516,0.023335441922854697
0.007125042544554246,-0.004122441727168292,0.00908917370267129,-0.0007668726189789337,-0.00525849822033259,0.001205470012303803,-0.004340664423557795,0.025255374804658278
0.00857084655262843,-0.00457780013551508,0.008573953864896814,-0.0006195371342925148,-0.003494541766453176,0.00047473731160280425,-0.003909768908729102,0.023271795609588003
0.008456459588781698,-0.004496129714744576,0.008505342435984473,-0.0006665589783135166,-0.0036152099500003365,0.0005620407735458684,-0.0038825981430111525,0.023225663434509512
0.008339651762560064,-0.004415385968141049,0.008449770396243518,-0.0007109081521365624,-0.0037458974248041938,0.0006382780220442993,-0.003858034394980996,0.023204453502775873
0.008221367694663848,-0.00432036694231191,0.00839845861506548,-0.000769411789690454,-0.0038809525167918806,0.0007156393348038377,-0.0038491776007814494,0.023217264641684335
0.008117802955503484,-0.00423545168417257,0.00836339991361912,-0.0008274224446005034,-0.004013184564316639,0.0007791885716410501,-0.00382795752718341,0.023251520207872477
0.008017051686661664,-0.004167697820674688,0.008351385378064792,-0.0008729434983532296,-0.004135708186862507,0.0008376176066879979,-0.0038139947857169644,0.023297535740367737
0.007990797557104651,-0.004064995863457361,0.008137121825402185,-0.0011293437685668242,-0.0040670619897059095,0.0007733259872383143,-0.003867810509673907,0.023211846163934454
0.007918969722721166,-0.0040224118111559645,0.008163320620672722,-0.0011294302199759815,-0.004132132072760008,0.000816857778338007,-0.003855341057912181,0.023204570079185655
0.007853781176768498,-0.003978816571867106,0.008198602715839885,-0.001120593217864226,-0.0041845059533262945,0.000852318055233669,-0.0038555259682962997,0.02319380506715433
0.007011185271480567,-0.004062010098062378,0.009025276745739084,-0.0007984171590572885,-0.005365378781409688,0.00126902513995079,-0.004349250868763039,0.02532818272267748
0.007811030623497864,-0.00392326616643934,0.008227605406324272,-0.0011008153048697397,-0.004221036107122763,0.0008711617465825727,-0.003856979004215769,0.023195249174790756
0.007792583264484424,-0.0038735118409566694,0.008247103447643664,-0.001091175143729716,-0.0042456945777192175,0.0008945044659446908,-0.003839945566877523,0.02320879069055782
0.007757049959618449,-0.003817234051998464,0.008264937518696206,-0.0011200325297120797,-0.004306238589707396,0.0009546060426262922,-0.0038376965947284573,0.02325366329179003
0.0077039433912862,-0.0037371246047113718,0.008282854043743527,-0.001158410055688902,-0.004394760145685854,0.0010128784178866453,-0.0038619516711172696,0.02335064335284501
0.0069277242537248585,-0.0039922838659188125,0.008991381891509777,-0.00082110567064495,-0.0054803458454460935,0.0013277818414465915,-0.004358706637641334,0.025430970524157454
0.007674180464308499,-0.0036735562685050373,0.008314936521735084,-0.001167835302079603,-0.004446741625822083,0.0010488708427093965,-0.0038719067223007488,0.023400594228577182
0.007656483800043018,-0.0036378155567409662,0.008369213025601008,-0.001153152788555277,-0.004473507395910538,0.0010885656921727804,-0.003856544956856433,0.023407769663161375
0.007634927687915816,-0.0036093997109666017,0.008427362386922968,-0.001136998241593452,-0.004503384058347704,0.0011288186934952946,-0.0038493520224233066,0.023405911730153408
0.006865786067144562,-0.003916812097111297,0.008984063265946312,-0.0008300065335634303,-0.0055956245194971,0.001378373703711516,-0.004370099548163996,0.02554498299770731
0.007614085262234165,-0.0035898615387820994,0.008485623151202415,-0.0011218834790879967,-0.004532308216111349,0.0011683082655999668,-0.0038391487236835776,0.023404955706838107
0.007589920094141324,-0.003571752904380736,0.008534846074076603,-0.001120060739380211,-0.0045619397996766705,0.001218529647820574,-0.0038246276303093127,0.0234066303827084
0.007557243783857595,-0.0035409894097767586,0.0085819625720214,-0.0011208939263462104,-0.0046007765842147825,0.0012802714120952019,-0.0038088462608560614,0.023402988374027447
0.00682096769068894,-0.0038669976492428275,0.00902982269055139,-0.0008093648479277264,-0.005705683070468277,0.001424333251128646,-0.0043590878708223355,0.02565165789363362
